id;country;subCommodity;year2008;year2009;year2010;year2011;year2012;year2013;year2014;year2015;year2016;year2017;year2018;eip;mat
222;Kazakhstan;Ores&concentrates;4207000.0;4678000.0;5092000.0;5059000.0;5233000.0;5255000.0;5410700.0;5382800.0;5542900.0;6313300.0;6888800.0;p;chromium
223;Kosovo;Ores&concentrates;0.0;0.0;0.0;0.0;2860.0;8950.0;12700.0;;;;;p;chromium
224;Madagascar;Ores&concentrates;112600.0;131800.0;134500.0;66700.0;110000.0;58100.0;53657.0;88560.0;71043.0;64200.0;35381.0;p;chromium
225;Oman;Ores&concentrates;859748.0;636482.0;865400.0;616700.0;554800.0;787700.0;751200.0;442600.0;450800.0;631600.0;884900.0;p;chromium
226;Pakistan;Ores&concentrates;390000.0;300000.0;540000.0;450000.0;500000.0;490000.0;350000.0;330000.0;230000.0;350000.0;324700.0;p;chromium
227;Papua New Guinea;Ores&concentrates;;;;;;0.0;0.0;0.0;0.0;90121.0;92139.0;p;chromium
228;Philippines;Ores&concentrates;15268.0;14322.0;14807.0;25483.0;36628.0;26164.0;47056.0;15502.0;25745.0;20849.0;50650.0;p;chromium
229;Russian Federation;Ores&concentrates;747000.0;347000.0;699000.0;662000.0;552000.0;360000.0;380000.0;503000.0;485000.0;434000.0;469000.0;p;chromium
230;South Africa;Ores&concentrates;9682640.0;6864938.0;10871095.0;10721360.0;11310223.0;13644699.0;14037722.0;15684481.0;14705180.0;16586863.0;17829038.0;p;chromium
231;Sudan;Ores&concentrates;27094.0;14087.0;56823.0;64130.0;18300.0;30870.0;60000.0;15143.0;45000.0;32000.0;27000.0;p;chromium
232;Turkey;Ores&concentrates;1885712.0;1770029.0;2461314.0;2281981.0;3295398.0;4140655.0;6611394.0;2515188.0;2024821.0;2554222.0;2896651.0;p;chromium
233;United Arab Emirates;Ores&concentrates;31000.0;;;;;;;;;;;p;chromium
234;Vietnam;Ores&concentrates;55100.0;37100.0;58600.0;24900.0;1800.0;24800.0;;;;;;p;chromium
235;Zimbabwe;Ores&concentrates;442584.0;193674.0;516776.0;599079.0;408476.0;355142.0;408422.0;208328.0;112026.0;688838.0;894660.0;p;chromium
236;Albania;Ores&concentrates;22703.0;21974.0;24820.0;31481.0;36482.0;38311.0;25200.0;17947.0;3349.0;7061.0;9534.0;e;copper
237;Albania;Scrap;;2748.0;4953.0;5656.0;;;;;;;;e;copper
238;Austria;Cement copper;719.0;;;;;;;;;;;e;copper
239;Austria;Matte&cement;719.0;3109.0;;;;;;;;;;e;copper
240;Austria;Scrap;35582.0;50748.0;52702.0;55454.0;;;;;;;;e;copper
241;Austria;Unwrought alloys;938.0;1058.0;;;526.0;503.0;709.0;1121.0;720.0;1151.0;774.0;e;copper
242;Austria;Unwrought_ref;114903.0;115480.0;135936.0;129241.0;124897.0;99847.0;91217.0;95702.0;103281.0;124968.0;139311.0;e;copper
243;Austria;Unwrought_unref;75.0;217.0;7636.0;7780.0;1049.0;412.0;234.0;133.0;501.0;585.0;352.0;e;copper
244;Belgium;Cement copper;4139.0;;;;;;;;;;;e;copper
245;Belgium;Matte&cement;4139.0;2432.0;6935.0;9042.0;10231.0;13334.0;14382.0;18587.0;20582.0;16471.0;20420.0;e;copper
246;Belgium;Ores&concentrates;2155.0;4594.0;4549.0;2046.0;3242.0;1874.0;696.0;20498.0;58300.0;44568.0;770.0;e;copper
247;Belgium;Scrap;162090.0;110355.0;141380.0;165713.0;;;;;;;;e;copper
248;Belgium;Unwrought alloys;10954.0;9253.0;12116.0;11763.0;12436.0;12049.0;12270.0;12295.0;12653.0;13772.0;15427.0;e;copper
249;Belgium;Unwrought_ref;257907.0;248500.0;189253.0;187595.0;242533.0;230392.0;27574.0;33260.0;24217.0;24072.0;163230.0;e;copper
250;Belgium;Unwrought_unref;10533.0;11570.0;42836.0;40660.0;27586.0;37012.0;24804.0;20130.0;27514.0;26478.0;23095.0;e;copper
251;Bulgaria;Cement copper;3559.0;;;;;;;;;;;e;copper
252;Bulgaria;Matte&cement;3559.0;4749.0;5048.0;5827.0;4565.0;3967.0;2217.0;5818.0;2204.0;3064.0;1805.0;e;copper
253;Bulgaria;Ores&concentrates;105889.0;134910.0;86171.0;131874.0;204416.0;231388.0;246882.0;390879.0;382460.0;345576.0;370333.0;e;copper
254;Bulgaria;Scrap;10547.0;10717.0;18226.0;12982.0;;;;;;;;e;copper
255;Bulgaria;Unwrought_ref;105747.0;153025.0;206309.0;353450.0;202925.0;199742.0;196880.0;209554.0;185190.0;206978.0;191501.0;e;copper
256;Bulgaria;Unwrought_unref;146271.0;73379.0;7926.0;10844.0;70347.0;121280.0;116252.0;118755.0;75585.0;146617.0;135072.0;e;copper
257;Croatia;Scrap;10884.0;10202.0;13329.0;12597.0;;;;;;;;e;copper
258;Cyprus;Scrap;2381.0;3400.0;4619.0;4086.0;;;;;;;;e;copper
259;Cyprus;Unwrought;2986.0;2449.0;2550.0;3660.0;4328.0;3615.0;;;;;;e;copper
260;Cyprus;Unwrought_ref;;;;;;;3088.0;2104.0;1841.0;1352.0;904.0;e;copper
261;Czech Republic;Scrap;63825.0;105230.0;123688.0;85202.0;;;;;;;;e;copper
262;Czech Republic;Unwrought;3597.0;10653.0;11041.0;10703.0;20225.0;47442.0;24381.0;3105.0;325.0;249.0;63.0;e;copper
263;Czech Republic;Unwrought alloys;4278.0;3992.0;3515.0;2884.0;1238.0;1331.0;1458.0;1829.0;1601.0;1814.0;2270.0;e;copper
264;Denmark;Scrap;33421.0;31711.0;30006.0;33289.0;;;;;;;;e;copper
265;Estonia;Scrap;8185.0;5633.0;6915.0;5171.0;;;;;;;;e;copper
266;Estonia;Unwrought;131.0;520.0;1790.0;744.0;1138.0;1254.0;1416.0;788.0;225.0;136.0;67.0;e;copper
267;Finland;Matte&cement;;;;19610.0;18588.0;28640.0;31335.0;25249.0;17638.0;18930.0;24616.0;e;copper
268;Finland;Ores&concentrates;;;;;;;12200.0;41600.0;19349.0;94317.0;104955.0;e;copper
269;Finland;Scrap;32585.0;32762.0;32819.0;33714.0;;;;;;;;e;copper
270;Finland;Unwrought_ref;68331.0;41139.0;58273.0;41887.0;60197.0;60041.0;78185.0;82730.0;83248.0;88146.0;89350.0;e;copper
271;Finland;Unwrought_unref;27525.0;37084.0;35132.0;24908.0;29714.0;21400.0;6903.0;6178.0;11813.0;14885.0;9112.0;e;copper
272;France;Ores&concentrates;;219.0;847.0;128.0;536.0;2286.0;24.0;15.0;233.0;3986.0;6995.0;e;copper
273;France;Scrap;266930.0;235277.0;292631.0;305883.0;;;;;;;;e;copper
274;France;Unwrought alloys;13049.0;9455.0;12786.0;10624.0;11182.0;11025.0;9990.0;11211.0;14710.0;16994.0;18711.0;e;copper
275;France;Unwrought_ref;54893.0;59426.0;23258.0;35309.0;39858.0;29397.0;15678.0;10370.0;24545.0;16474.0;16965.0;e;copper
276;France;Unwrought_unref;512.0;1002.0;7356.0;9545.0;2430.0;2895.0;1465.0;747.0;659.0;455.0;716.0;e;copper
277;Germany;Cement copper;2.0;;;;;;;;;;;e;copper
278;Germany;Matte&cement;2.0;1.0;8431.0;9.0;2.0;1.0;1340.0;1947.0;2570.0;2569.0;5772.0;e;copper
279;Germany;Ores&concentrates;48234.0;58932.0;48761.0;54856.0;57074.0;47039.0;51395.0;43461.0;40856.0;47604.0;51532.0;e;copper
280;Germany;Scrap;478643.0;449990.0;578448.0;585346.0;;;;;;;;e;copper
281;Germany;Unwrought;125162.0;;;;;;;;;;;e;copper
282;Germany;Unwrought alloys;16485.0;9781.0;13276.0;12276.0;14578.0;14422.0;14261.0;16066.0;17891.0;22060.0;23966.0;e;copper
283;Germany;Unwrought_ref;;194016.0;136006.0;195181.0;276943.0;225139.0;174312.0;142463.0;149424.0;153862.0;135824.0;e;copper
284;Germany;Unwrought_unref;;88.0;104.0;1446.0;2014.0;6688.0;10028.0;4520.0;2538.0;9815.0;9039.0;e;copper
285;Greece;Scrap;12314.0;15742.0;21994.0;18672.0;;;;;;;;e;copper
286;Greece;Unwrought;;2748.0;825.0;4458.0;1950.0;1498.0;427.0;749.0;227.0;3655.0;7174.0;e;copper
287;Greece;Unwrought alloys;1198.0;1071.0;2097.0;4346.0;;;;;;;;e;copper
288;Greece;Unwrought_ref;356.0;;;;;;;;;;;e;copper
289;Hungary;Scrap;20958.0;19120.0;15319.0;31459.0;;;;;;;;e;copper
290;Hungary;Unwrought;;;;;3342.0;4968.0;1142.0;927.0;641.0;391.0;528.0;e;copper
291;Hungary;Unwrought alloys;989.0;314.0;571.0;1120.0;;;;;;;;e;copper
292;Hungary;Unwrought_ref;;;24.0;786.0;;;;;;;;e;copper
293;Ireland;Scrap;21421.0;23305.0;13172.0;10168.0;;;;;;;;e;copper
294;Italy;Matte&cement;;90.0;61.0;1.0;333.0;1041.0;5550.0;2211.0;921.0;1072.0;993.0;e;copper
295;Italy;Scrap;148923.0;158062.0;167424.0;174068.0;;;;;;;;e;copper
296;Italy;Unwrought alloys;15268.0;12787.0;15553.0;20024.0;21264.0;17927.0;20878.0;24411.0;19121.0;15928.0;17445.0;e;copper
297;Italy;Unwrought_ref;6955.0;13186.0;8648.0;13506.0;21312.0;12227.0;4818.0;16904.0;17964.0;8605.0;10706.0;e;copper
298;Italy;Unwrought_unref;6426.0;2752.0;7290.0;8502.0;7811.0;5612.0;7354.0;7940.0;6432.0;8997.0;7452.0;e;copper
299;Latvia;Scrap;6900.0;6138.0;7106.0;13679.0;;;;;;;;e;copper
300;Latvia;Unwrought;4117.0;2.0;0.0;642.0;4314.0;6428.0;2341.0;516.0;234.0;158.0;920.0;e;copper
301;Latvia;Unwrought alloys;;2512.0;722.0;1008.0;1156.0;2053.0;3090.0;2002.0;1638.0;1485.0;1667.0;e;copper
302;Lithuania;Scrap;4675.0;3375.0;4128.0;5724.0;;;;;;;;e;copper
303;Lithuania;Unwrought;135.0;610.0;591.0;4873.0;1481.0;1558.0;193.0;326.0;758.0;737.0;1461.0;e;copper
304;Luxembourg;Scrap;2412.0;1787.0;2492.0;2449.0;;;;;;;;e;copper
305;Malta;Scrap;1890.0;1828.0;919.0;1096.0;;;;;;;;e;copper
306;Montenegro;Scrap;1356.0;1029.0;1769.0;2356.0;;;;;;;;e;copper
307;Netherlands;Matte&cement;;;;;1.0;539.0;157.0;6913.0;5993.0;2875.0;10373.0;e;copper
308;Netherlands;Ores&concentrates;;4.0;0.0;0.0;6540.0;56629.0;91185.0;99973.0;15088.0;672.0;25.0;e;copper
309;Netherlands;Scrap;241332.0;143329.0;283847.0;315437.0;;;;;;;;e;copper
310;Netherlands;Unwrought;27105.0;29260.0;20175.0;34435.0;59260.0;27722.0;;;;;;e;copper
311;Netherlands;Unwrought alloys;6693.0;2413.0;2379.0;3057.0;2389.0;2497.0;3119.0;2415.0;1595.0;3868.0;1689.0;e;copper
312;Netherlands;Unwrought_ref;;;;;;;24968.0;48434.0;70646.0;87593.0;105958.0;e;copper
313;Netherlands;Unwrought_unref;;;;;;;4700.0;7388.0;1826.0;4568.0;7092.0;e;copper
314;North Macedonia;Ores&concentrates;41000.0;39000.0;41135.0;39014.0;45119.0;51838.0;42034.0;47322.0;47974.0;42362.0;37388.0;e;copper
315;North Macedonia;Scrap;2302.0;2029.0;576.0;2845.0;;;;;;;;e;copper
316;North Macedonia;Unwrought;0.0;14.0;8.0;8.0;;;;;;;;e;copper
317;North Macedonia;Unwrought_ref;;;;;1090.0;1919.0;1459.0;2547.0;1164.0;944.0;1043.0;e;copper
318;Norway;Matte&cement;;0.0;0.0;2.0;3852.0;2387.0;2728.0;1706.0;4147.0;4515.0;5357.0;e;copper
319;Norway;Scrap;22561.0;25339.0;37829.0;45889.0;;;;;;;;e;copper
320;Norway;Unwrought;37499.0;33497.0;35975.0;36549.0;37700.0;36953.0;;;;;;e;copper
321;Norway;Unwrought alloys;;;;;447.0;336.0;1012.0;1289.0;1002.0;1550.0;647.0;e;copper
322;Norway;Unwrought_ref;;;;;;;36230.0;35538.0;28552.0;22272.0;20131.0;e;copper
323;Norway;Unwrought_unref;;;;;;;155.0;491.0;510.0;3089.0;1326.0;e;copper
324;Poland;Cement copper;2989.0;;;;;;;;;;;e;copper
325;Poland;Matte&cement;2989.0;1515.0;956.0;1567.0;1306.0;1724.0;1053.0;1792.0;2126.0;1732.0;1900.0;e;copper
326;Poland;Ores&concentrates;;;0.0;1.0;3.0;1.0;27646.0;2.0;75958.0;18209.0;150339.0;e;copper
327;Poland;Scrap;63779.0;64606.0;68686.0;60544.0;;;;;;;;e;copper
328;Poland;Unwrought;296738.0;325395.0;332989.0;327585.0;333648.0;343628.0;308042.0;298258.0;253828.0;252049.0;209533.0;e;copper
329;Poland;Unwrought alloys;5469.0;2358.0;1180.0;1260.0;2571.0;2279.0;2270.0;3419.0;3174.0;3203.0;3428.0;e;copper
330;Portugal;Ores&concentrates;375755.0;371881.0;305485.0;327096.0;312192.0;328240.0;320063.0;358273.0;323100.0;271532.0;218605.0;e;copper
331;Portugal;Scrap;22184.0;20213.0;24491.0;36151.0;;;;;;;;e;copper
332;Portugal;Unwrought;600.0;2098.0;1887.0;9969.0;5855.0;249.0;210.0;217.0;358.0;622.0;1019.0;e;copper
333;Romania;Cement copper;8494.0;;;;;;;;;;;e;copper
334;Romania;Matte&cement;8494.0;4502.0;;;379.0;0.0;843.0;1580.0;1584.0;1981.0;22.0;e;copper
335;Romania;Ores&concentrates;33391.0;6711.0;31582.0;39704.0;41879.0;44995.0;46980.0;50970.0;42732.0;38188.0;47674.0;e;copper
336;Romania;Scrap;39733.0;42148.0;49248.0;54536.0;;;;;;;;e;copper
337;Romania;Unwrought;153.0;601.0;797.0;308.0;1603.0;380.0;;;;;;e;copper
338;Serbia;Cement copper;41.0;;;;;;;;;;;e;copper
339;Serbia;Matte&cement;41.0;1928.0;2501.0;1649.0;;;;;;;;e;copper
340;Serbia;Ores&concentrates;3448.0;1452.0;1666.0;2234.0;4276.0;4158.0;12038.0;1166.0;1975.0;2730.0;2359.0;e;copper
341;Serbia;Scrap;7637.0;7920.0;12286.0;9991.0;;;;;;;;e;copper
342;Serbia;Unwrought;4421.0;3699.0;10280.0;8840.0;15242.0;19712.0;16823.0;25692.0;47806.0;58668.0;58025.0;e;copper
343;Serbia;Unwrought alloys;;654.0;641.0;704.0;370.0;1308.0;1624.0;1406.0;144.0;3.0;31.0;e;copper
344;Slovakia;Scrap;21144.0;15114.0;15550.0;19522.0;;;;;;;;e;copper
345;Slovakia;Unwrought alloys;;1287.0;1346.0;704.0;619.0;1343.0;2191.0;1669.0;1110.0;829.0;1063.0;e;copper
346;Slovakia;Unwrought_ref;6749.0;3268.0;2597.0;4435.0;2751.0;13189.0;15161.0;1791.0;907.0;304.0;75.0;e;copper
347;Slovakia;Unwrought_unref;28392.0;26492.0;31685.0;38566.0;40404.0;20077.0;27183.0;41340.0;45109.0;48368.0;42400.0;e;copper
348;Slovenia;Scrap;15606.0;17991.0;29276.0;22126.0;;;;;;;;e;copper
349;Slovenia;Unwrought;244.0;1376.0;7042.0;5847.0;567.0;2059.0;;;;;;e;copper
350;Spain;Matte&cement;;0.0;25.0;17596.0;9409.0;0.0;149.0;101.0;0.0;1313.0;1152.0;e;copper
351;Spain;Ores&concentrates;463.0;110724.0;219996.0;583189.0;528980.0;729177.0;759907.0;820111.0;1104833.0;1549982.0;1521472.0;e;copper
352;Spain;Scrap;83820.0;100498.0;102236.0;87122.0;;;;;;;;e;copper
353;Spain;Unwrought alloys;12139.0;12150.0;15742.0;16039.0;17598.0;16646.0;18408.0;19253.0;19998.0;21364.0;22423.0;e;copper
354;Spain;Unwrought_ref;85899.0;108716.0;78030.0;90279.0;146942.0;113585.0;160941.0;146892.0;194116.0;154775.0;150314.0;e;copper
355;Spain;Unwrought_unref;41676.0;38761.0;33973.0;36562.0;43244.0;37762.0;42487.0;45041.0;44688.0;45638.0;47383.0;e;copper
356;Sweden;Ores&concentrates;49.0;0.0;24.0;8010.0;4266.0;4.0;0.0;1.0;10.0;35800.0;14960.0;e;copper
357;Sweden;Scrap;57245.0;55603.0;43311.0;58031.0;;;;;;;;e;copper
358;Sweden;Unwrought;70047.0;77745.0;71394.0;92971.0;105338.0;91292.0;108584.0;90898.0;86045.0;103198.0;113714.0;e;copper
359;Sweden;Unwrought alloys;5610.0;3181.0;8563.0;5615.0;3585.0;4773.0;4738.0;3980.0;3122.0;1425.0;1481.0;e;copper
360;Switzerland;Scrap;82687.0;71204.0;75973.0;84373.0;;;;;;;;e;copper
361;Switzerland;Unwrought;1159.0;623.0;832.0;1030.0;936.0;1473.0;1783.0;842.0;1293.0;1279.0;1245.0;e;copper
362;Turkey;Matte&cement;;;;;;;54.0;2.0;56.0;469.0;2024.0;e;copper
363;Turkey;Ores&concentrates;251958.0;356922.0;421536.0;257914.0;351882.0;428144.0;342957.0;294306.0;244799.0;246286.0;119680.0;e;copper
364;Turkey;Scrap;9670.0;16426.0;12426.0;5124.0;;;;;;;;e;copper
365;Turkey;Unwrought;34910.0;4505.0;2106.0;2845.0;5701.0;1026.0;1864.0;2418.0;3182.0;2172.0;8248.0;e;copper
366;Turkey;Unwrought alloys;6869.0;2237.0;6764.0;10135.0;7673.0;9101.0;9710.0;7677.0;10064.0;13339.0;14234.0;e;copper
367;United Kingdom;Ash and residues;723.0;832.0;541.0;660.0;;;;206.0;453.0;2219.0;4924.0;e;copper
368;United Kingdom;Matte&cement;28.0;14.0;33.0;36.0;;;17.0;141.0;116.0;1069.0;350.0;e;copper
369;United Kingdom;Ores&concentrates;118.0;68.0;39.0;51.0;;;8.0;778.0;146.0;331.0;2442.0;e;copper
370;United Kingdom;Scrap;358981.0;429467.0;421868.0;513394.0;;;;263655.0;309613.0;284990.0;261560.0;e;copper
371;United Kingdom;Unwrought;;;;;25145.0;17538.0;1198.0;813.0;28683.0;21000.0;13258.0;e;copper
372;United Kingdom;Unwrought alloys;17822.0;11839.0;12782.0;16872.0;15441.0;14309.0;13072.0;11193.0;18404.0;11193.0;11045.0;e;copper
373;United Kingdom;Unwrought_ref;4850.0;14059.0;8863.0;17951.0;;;;601.0;28474.0;20779.0;13043.0;e;copper
374;United Kingdom;Unwrought_unref;3066.0;205.0;185.0;194.0;;;;212.0;209.0;221.0;215.0;e;copper
375;Albania;Cement copper;;;;;;;;;;;;i;copper
376;Albania;Matte&cement;;;;;;;;;;;;i;copper
377;Austria;Matte&cement;;;;;;;;;;;;i;copper
378;Austria;Ores&concentrates;;;;;;;;;;;;i;copper
379;Austria;Scrap;113109.0;134063.0;145903.0;130675.0;;;;;;;;i;copper
380;Austria;Unwrought alloys;1866.0;1617.0;1412.0;1376.0;2183.0;2567.0;2868.0;3567.0;4156.0;5773.0;4924.0;i;copper
381;Austria;Unwrought_ref;8855.0;4868.0;10361.0;16680.0;8374.0;5348.0;9555.0;28609.0;35630.0;17575.0;16677.0;i;copper
382;Austria;Unwrought_unref;39590.0;24445.0;36218.0;44412.0;42637.0;21970.0;27007.0;40848.0;45157.0;48452.0;40859.0;i;copper
383;Belgium;Cement copper;4482.0;;;;;;;;;;;i;copper
384;Belgium;Matte&cement;4482.0;36352.0;29857.0;41741.0;40104.0;9000.0;14000.0;13000.0;14000.0;15000.0;34468.0;i;copper
385;Belgium;Ores&concentrates;12039.0;17378.0;10554.0;13735.0;1278.0;3413.0;3908.0;22957.0;45482.0;18872.0;17000.0;i;copper
386;Belgium;Scrap;249718.0;215202.0;272816.0;255661.0;;;;;;;;i;copper
387;Belgium;Unwrought alloys;1749.0;2669.0;4917.0;5134.0;2971.0;3686.0;2133.0;2471.0;3530.0;3592.0;4076.0;i;copper
388;Belgium;Unwrought_ref;54380.0;79524.0;61447.0;34734.0;71465.0;59309.0;50215.0;70568.0;71635.0;39478.0;44983.0;i;copper
389;Belgium;Unwrought_unref;206660.0;212932.0;191159.0;206987.0;181032.0;174338.0;223874.0;221217.0;191487.0;243062.0;250634.0;i;copper
390;Bulgaria;Cement copper;34997.0;;;;;;;;;;;i;copper
391;Bulgaria;Matte&cement;34997.0;15160.0;13642.0;2006.0;98.0;17.0;84.0;0.0;4282.0;8618.0;10192.0;i;copper
392;Bulgaria;Ores&concentrates;609258.0;635039.0;575192.0;836387.0;756349.0;1008680.0;913418.0;947866.0;754786.0;1097606.0;1107138.0;i;copper
393;Bulgaria;Scrap;23856.0;20730.0;35464.0;52461.0;;;;;;;;i;copper
394;Bulgaria;Unwrought;30422.0;8016.0;8272.0;12441.0;6982.0;15532.0;14760.0;12737.0;21551.0;39144.0;36163.0;i;copper
395;Croatia;Unwrought;880.0;760.0;944.0;1627.0;3447.0;2894.0;3063.0;6538.0;10331.0;11557.0;11115.0;i;copper
396;Czech Republic;Ores&concentrates;;;;;;;;;;;;i;copper
397;Czech Republic;Scrap;8677.0;9639.0;11804.0;18859.0;;;;;;;;i;copper
398;Czech Republic;Unwrought;11474.0;21475.0;6846.0;6252.0;16354.0;29583.0;12923.0;3467.0;1578.0;1405.0;1431.0;i;copper
399;Czech Republic;Unwrought alloys;3862.0;3050.0;3674.0;3388.0;1867.0;2400.0;2663.0;3373.0;4872.0;6022.0;6484.0;i;copper
400;Denmark;Scrap;11235.0;10388.0;9125.0;9075.0;;;;;;;;i;copper
401;Denmark;Unwrought;2818.0;1413.0;1978.0;2255.0;1692.0;2039.0;1980.0;1763.0;1811.0;2288.0;2597.0;i;copper
402;Estonia;Scrap;;;391.0;335.0;;;;;;;;i;copper
403;Estonia;Unwrought;659.0;489.0;520.0;484.0;1428.0;395.0;129.0;125.0;1122.0;113.0;59.0;i;copper
404;Finland;Matte&cement;;;;;;;482.0;0.0;178.0;0.0;2574.0;i;copper
405;Finland;Ores&concentrates;536584.0;352370.0;458174.0;415365.0;424982.0;391822.0;423149.0;447546.0;428337.0;443819.0;440454.0;i;copper
406;Finland;Scrap;4146.0;7349.0;6967.0;7726.0;;;;;;;;i;copper
407;Finland;Unwrought;2490.0;16298.0;4212.0;4711.0;6366.0;2330.0;5284.0;12445.0;20783.0;16707.0;17807.0;i;copper
408;Finland;Unwrought alloys;3542.0;2415.0;2783.0;2528.0;1819.0;2067.0;2023.0;1755.0;1805.0;2262.0;1916.0;i;copper
409;France;Scrap;81036.0;50753.0;72220.0;81824.0;;;;;;;;i;copper
410;France;Unwrought;435455.0;265766.0;227271.0;226312.0;218176.0;230041.0;223666.0;192904.0;220532.0;226397.0;218302.0;i;copper
411;France;Unwrought alloys;8987.0;7980.0;9242.0;9148.0;8200.0;8742.0;6199.0;6480.0;6337.0;5997.0;5393.0;i;copper
412;Germany;Cement copper;10102.0;;;;;;;;;;;i;copper
413;Germany;Matte&cement;10102.0;4133.0;12739.0;2742.0;2415.0;1867.0;3007.0;3359.0;2694.0;2711.0;328.0;i;copper
414;Germany;Ores&concentrates;1088291.0;1252430.0;1128472.0;1124525.0;1215273.0;1013432.0;1185757.0;1165767.0;1058513.0;1250804.0;1186031.0;i;copper
415;Germany;Scrap;563560.0;454753.0;626442.0;647084.0;;;;;;;;i;copper
416;Germany;Unwrought alloys;40073.0;38538.0;36249.0;35493.0;37491.0;39025.0;36743.0;35843.0;33916.0;35844.0;36938.0;i;copper
417;Germany;Unwrought_ref;833354.0;658703.0;743934.0;737763.0;702577.0;685731.0;664537.0;685430.0;723974.0;639481.0;675677.0;i;copper
418;Germany;Unwrought_unref;24706.0;46840.0;23331.0;68147.0;55179.0;112940.0;49093.0;59005.0;52035.0;110006.0;97085.0;i;copper
419;Greece;Scrap;18628.0;11245.0;20017.0;29253.0;;;;;;;;i;copper
420;Greece;Unwrought;79928.0;57367.0;63684.0;54258.0;54080.0;54806.0;58503.0;58856.0;74175.0;84816.0;68116.0;i;copper
421;Greece;Unwrought alloys;9393.0;;;;;;;;;;;i;copper
422;Hungary;Matte&cement;;;;;;;;;;;;i;copper
423;Hungary;Ores&concentrates;;;;;;;;;;;;i;copper
424;Hungary;Scrap;5933.0;10091.0;4038.0;5416.0;;;;;;;;i;copper
425;Hungary;Unwrought;3016.0;2168.0;;;;;;;;;;i;copper
426;Hungary;Unwrought alloys;;;1241.0;1471.0;1434.0;1036.0;1006.0;951.0;1316.0;1602.0;1562.0;i;copper
427;Hungary;Unwrought_ref;;;1624.0;2076.0;8281.0;10733.0;4474.0;838.0;837.0;1108.0;623.0;i;copper
428;Hungary;Unwrought_unref;;;772.0;1272.0;1502.0;1102.0;1114.0;1662.0;1180.0;1136.0;2616.0;i;copper
429;Ireland;Ores&concentrates;30176.0;42945.0;;;;;;;;;;i;copper
430;Italy;Cement copper;748.0;;;;;;;;;;;i;copper
431;Italy;Matte&cement;748.0;1503.0;;;;;;;;;;i;copper
432;Italy;Scrap;167212.0;91519.0;129074.0;148358.0;;;;;;;;i;copper
433;Italy;Unwrought;617790.0;544635.0;628325.0;615251.0;583215.0;559334.0;622721.0;623466.0;605775.0;547175.0;554162.0;i;copper
434;Italy;Unwrought alloys;18531.0;8166.0;14679.0;15910.0;14795.0;16689.0;18652.0;23224.0;19037.0;18318.0;22527.0;i;copper
435;Latvia;Scrap;656.0;1307.0;2942.0;3855.0;;;;;;;;i;copper
436;Latvia;Unwrought;3609.0;3049.0;4.0;1074.0;1689.0;90.0;2258.0;2193.0;3283.0;2568.0;1997.0;i;copper
437;Latvia;Unwrought alloys;1361.0;926.0;708.0;1079.0;2621.0;4103.0;;;;;;i;copper
438;Lithuania;Scrap;550.0;409.0;436.0;634.0;;;;;;;;i;copper
439;Lithuania;Unwrought;1454.0;415.0;596.0;4652.0;1251.0;472.0;618.0;530.0;994.0;815.0;1310.0;i;copper
440;Luxembourg;Ores&concentrates;;;;;;;;;;;;i;copper
441;Luxembourg;Scrap;8833.0;7533.0;10708.0;10061.0;;;;;;;;i;copper
442;Malta;Unwrought alloys;;;;;;;;;;;;i;copper
443;Montenegro;Unwrought alloys;;;;;;;;;;;;i;copper
444;Netherlands;Matte&cement;;;;;;;0.0;3.0;0.0;51.0;2073.0;i;copper
445;Netherlands;Ores&concentrates;66.0;46.0;40.0;99.0;2529.0;66783.0;29507.0;48322.0;1811.0;8079.0;488.0;i;copper
446;Netherlands;Scrap;116503.0;0.0;144426.0;204327.0;;;;;;;;i;copper
447;Netherlands;Unwrought alloys;2440.0;1329.0;2101.0;2111.0;1930.0;2982.0;2951.0;2154.0;1743.0;2770.0;2500.0;i;copper
448;Netherlands;Unwrought_ref;35077.0;33771.0;26982.0;41659.0;25320.0;21677.0;18981.0;25641.0;75402.0;91254.0;115647.0;i;copper
449;Netherlands;Unwrought_unref;26.0;2678.0;7194.0;5502.0;9.0;68.0;9.0;4048.0;73.0;1741.0;2408.0;i;copper
450;North Macedonia;Scrap;;;;;;;;;;;;i;copper
451;Norway;Scrap;11189.0;9727.0;9891.0;12856.0;;;;;;;;i;copper
452;Norway;Unwrought;3133.0;1627.0;4609.0;909.0;704.0;1460.0;1107.0;936.0;715.0;719.0;630.0;i;copper
453;Poland;Ores&concentrates;62443.0;78027.0;38000.0;45484.0;41333.0;112568.0;160562.0;199955.0;172151.0;152161.0;127568.0;i;copper
454;Poland;Scrap;19269.0;22153.0;24316.0;26201.0;;;;;;;;i;copper
455;Poland;Unwrought alloys;3012.0;2408.0;2813.0;2939.0;4229.0;2693.0;2718.0;2603.0;2771.0;2251.0;2545.0;i;copper
456;Poland;Unwrought_ref;6629.0;13838.0;26944.0;11822.0;19234.0;17078.0;8498.0;4351.0;3944.0;4478.0;3582.0;i;copper
457;Poland;Unwrought_unref;33376.0;40030.0;33717.0;23581.0;22766.0;17481.0;13833.0;18511.0;25767.0;16339.0;4476.0;i;copper
458;Portugal;Ores&concentrates;;;;;;;;;;;;i;copper
459;Portugal;Scrap;10229.0;7550.0;8819.0;7973.0;;;;;;;;i;copper
